1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1025	-0.113794	10.071790	0.330046	0.016660	2.4
1026	-0.060146	10.081616	0.329941	0.012072	2.2
1027	-0.139228	10.091442	0.329837	0.026579	2.2
1028	-0.180099	10.101268	0.329733	0.018796	2.5
1029	-0.163191	10.111095	0.329629	0.017081	2.2
1030	-0.266168	10.120921	0.329525	0.050080	2.4
1031	-0.175817	10.130747	0.329421	0.015580	3.2
1032	-0.308017	10.140573	0.329317	0.051807	2.5
1033	-0.202134	10.150399	0.329213	0.032566	3.0
1034	-0.207827	10.160225	0.329109	0.019580	2.5
1035	-0.237642	10.170051	0.329005	0.018944	2.4
1036	-0.144184	10.179877	0.328902	0.033045	2.5
1037	-0.066739	10.189704	0.328798	0.017899	2.4
1038	-0.137532	10.199530	0.328695	0.028747	2.7
1039	-0.141385	10.209356	0.328591	0.016778	2.2
1040	-0.138752	10.219182	0.328488	0.025674	2.7
1041	-0.267759	10.229008	0.328384	0.017584	2.1
1042	-0.124700	10.238834	0.328281	0.042633	2.3
1043	-0.252268	10.248660	0.328178	0.012284	2.1
1044	-0.248201	10.258487	0.328075	0.033066	2.2
1045	-0.186285	10.268313	0.327971	0.019314	2.7
1046	-0.159309	10.278139	0.327868	0.024581	2.3
1047	-0.123416	10.287965	0.327765	0.049190	2.6
1048	-0.131232	10.297791	0.327663	0.026840	2.5
1049	-0.201558	10.307617	0.327560	0.020979	2.3
1050	-0.234809	10.317443	0.327457	0.011913	2.8
1051	-0.197081	10.327270	0.327354	0.019857	2.2
1052	-0.163104	10.337096	0.327252	0.028310	2.6
1053	-0.171269	10.346922	0.327149	0.021872	2.5
1054	-0.163381	10.356748	0.327046	0.025292	2.3
1055	-0.152360	10.366574	0.326944	0.026972	2.5
1056	-0.166012	10.376400	0.326842	0.018702	2.5
1057	-0.189460	10.386226	0.326739	0.020272	2.4
1058	-0.113857	10.396053	0.326637	0.011266	2.2
1059	-0.094109	10.405879	0.326535	0.010990	2.2
1060	-0.231609	10.415705	0.326433	0.033915	2.7
1061	-0.184252	10.425531	0.326331	0.038709	2.2
1062	-0.146977	10.435357	0.326229	0.042097	2.6
1063	-0.123732	10.445183	0.326127	0.016630	2.4
1064	-0.162809	10.455009	0.326025	0.007473	2.2
1065	-0.171563	10.464835	0.325923	0.045564	2.5
1066	-0.168401	10.474662	0.325821	0.038298	2.2
1067	-0.213153	10.484488	0.325720	0.035196	2.6
1068	-0.196300	10.494314	0.325618	0.022303	2.2
1069	-0.132760	10.504140	0.325516	0.021271	2.3
1070	-0.119557	10.513966	0.325415	0.017426	2.7
1071	-0.205531	10.523792	0.325313	0.026127	2.2
1072	-0.137571	10.533618	0.325212	0.012398	2.6
1073	-0.152085	10.543445	0.325111	0.023927	2.4
1074	-0.188607	10.553271	0.325010	0.028766	2.2
1075	-0.137265	10.563097	0.324908	0.030851	2.6
1076	-0.241344	10.572923	0.324807	0.033794	2.2
1077	-0.141037	10.582749	0.324706	0.013522	2.7
1078	-0.256268	10.592575	0.324605	0.026154	2.5
1079	-0.142859	10.602401	0.324504	0.017273	2.2
1080	-0.221380	10.612228	0.324403	0.013887	2.3
1081	-0.183235	10.622054	0.324303	0.027494	2.2
1082	-0.137001	10.631880	0.324202	0.015912	2.5
1083	-0.107542	10.641706	0.324101	0.015837	2.2
1084	-0.099350	10.651532	0.324001	0.015141	2.2
1085	-0.219726	10.661358	0.323900	0.034553	2.7
1086	-0.158133	10.671184	0.323800	0.030296	2.2
1087	-0.166553	10.681010	0.323699	0.008435	2.9
1088	-0.210099	10.690837	0.323599	0.036073	2.8
1089	-0.269564	10.700663	0.323498	0.039683	2.5
1090	-0.193477	10.710489	0.323398	0.020570	2.4
1091	-0.295700	10.720315	0.323298	0.022566	3.9
1092	-0.228693	10.730141	0.323198	0.016831	3.5
1093	-0.149795	10.739967	0.323098	0.018967	2.7
1094	-0.199708	10.749793	0.322998	0.015273	2.4
1095	-0.127424	10.759620	0.322898	0.004683	2.3
1096	-0.174141	10.769446	0.322798	0.013148	2.5
1097	-0.162921	10.779272	0.322698	0.027584	2.3
1098	-0.138213	10.789098	0.322598	0.029359	2.4
1099	-0.152748	10.798924	0.322499	0.020682	2.2
1100	-0.196972	10.808750	0.322399	0.021916	2.3
1101	-0.295448	10.818576	0.322300	0.020068	2.8
1102	-0.238377	10.828403	0.322200	0.043887	2.3
1103	-0.294729	10.838229	0.322101	0.017362	2.4
1104	-0.152509	10.848055	0.322001	0.018807	2.2
1105	-0.236873	10.857881	0.321902	0.010812	2.2
1106	-0.139365	10.867707	0.321803	0.006920	2.7
1107	-0.129016	10.877533	0.321703	0.014117	2.2
1108	-0.142149	10.887359	0.321604	0.018865	2.2
1109	-0.229573	10.897185	0.321505	0.024331	2.2
1110	-0.263077	10.907012	0.321406	0.017622	2.4
1111	-0.248758	10.916838	0.321307	0.018809	3.3
1112	-0.213814	10.926664	0.321208	0.022106	2.6
1113	-0.161628	10.936490	0.321110	0.019790	3.2
1114	-0.151194	10.946316	0.321011	0.029666	2.2
1115	-0.257994	10.956142	0.320912	0.013996	2.4
1116	-0.146158	10.965968	0.320813	0.014582	2.2
1117	-0.243928	10.975795	0.320715	0.013963	2.4
1118	-0.129933	10.985621	0.320616	0.018663	3.0
1119	-0.130039	10.995447	0.320518	0.025748	2.6
1120	-0.200825	11.005273	0.320420	0.017549	2.7
1121	-0.256926	11.015099	0.320321	0.040397	2.2
1122	-0.117392	11.024925	0.320223	0.025912	2.4
1123	-0.122416	11.034751	0.320125	0.022901	2.2
1124	-0.253328	11.044578	0.320026	0.021072	2.3
1125	-0.200020	11.054404	0.319928	0.018054	3.1
1126	-0.140664	11.064230	0.319830	0.019463	2.2
1127	-0.250935	11.074056	0.319732	0.024071	2.3
1128	-0.140682	11.083882	0.319634	0.035215	2.2
1129	-0.238208	11.093708	0.319537	0.032846	2.2
1130	-0.234104	11.103534	0.319439	0.028560	2.4
1131	-0.236826	11.113360	0.319341	0.030362	2.2
1132	-0.236836	11.123187	0.319243	0.006952	2.9
1133	-0.187848	11.133013	0.319146	0.019957	2.9
1134	-0.128509	11.142839	0.319048	0.027955	2.5
1135	-0.184793	11.152665	0.318951	0.018906	2.5
1136	-0.253003	11.162491	0.318853	0.016406	2.2
1137	-0.124993	11.172317	0.318756	0.012298	2.7
1138	-0.236176	11.182143	0.318659	0.034819	2.2
1139	-0.123550	11.191970	0.318561	0.020171	2.3
1140	-0.234596	11.201796	0.318464	0.029301	2.2
1141	-0.087886	11.211622	0.318367	0.010485	2.2
1142	-0.249438	11.221448	0.318270	0.030950	2.7
1143	-0.288630	11.231274	0.318173	0.033697	2.5
1144	-0.241736	11.241100	0.318076	0.020362	2.4
1145	-0.176887	11.250926	0.317979	0.019313	2.4
1146	-0.150291	11.260753	0.317882	0.022564	2.2
1147	-0.199831	11.270579	0.317785	0.021408	2.6
1148	-0.142268	11.280405	0.317689	0.020644	2.2
1149	-0.213225	11.290231	0.317592	0.036355	2.5
1150	-0.202956	11.300057	0.317495	0.031687	2.8
1151	-0.241844	11.309883	0.317399	0.052271	2.4
1152	-0.116870	11.319709	0.317302	0.024365	2.9
1153	-0.152668	11.329535	0.317206	0.021953	2.2
1154	-0.173692	11.339362	0.317109	0.025161	2.5
1155	-0.216717	11.349188	0.317013	0.049958	2.2
1156	-0.169303	11.359014	0.316917	0.063241	2.3
1157	-0.262845	11.368840	0.316821	0.019384	2.7
1158	-0.261994	11.378666	0.316724	0.026148	2.1
1159	-0.255472	11.388492	0.316628	0.071568	2.3
1160	-0.206391	11.398318	0.316532	0.012407	2.2
1161	-0.131740	11.408145	0.316436	0.013901	2.3
1162	-0.153788	11.417971	0.316340	0.040406	3.3
1163	-0.073917	11.427797	0.316245	0.024569	2.3
1164	-0.202450	11.437623	0.316149	0.040126	2.4
1165	-0.220434	11.447449	0.316053	0.028838	2.2
1166	-0.187693	11.457275	0.315957	0.022526	2.4
1167	-0.243856	11.467101	0.315862	0.041797	2.8
1168	-0.131531	11.476928	0.315766	0.016141	2.4
1169	-0.148096	11.486754	0.315671	0.018998	2.6
1170	-0.158344	11.496580	0.315575	0.020167	2.2
1171	-0.123747	11.506406	0.315480	0.013137	2.5
1172	-0.210469	11.516232	0.315384	0.024451	2.7
1173	-0.265324	11.526058	0.315289	0.019477	2.5
1174	-0.164028	11.535884	0.315194	0.014796	3.2
1175	-0.294337	11.545710	0.315099	0.024984	2.2
1176	-0.259613	11.555537	0.315004	0.016394	2.6
1177	-0.176012	11.565363	0.314909	0.011919	2.1
1178	-0.266228	11.575189	0.314814	0.033722	2.4
1179	-0.185712	11.585015	0.314719	0.033778	2.6
1180	-0.125958	11.594841	0.314624	0.041015	2.2
1181	-0.130447	11.604667	0.314529	0.028216	3.0
1182	-0.097350	11.614493	0.314434	0.016173	2.2
1183	-0.227867	11.624320	0.314340	0.042339	2.3
1184	-0.158989	11.634146	0.314245	0.022753	2.4
1185	-0.282310	11.643972	0.314150	0.027899	2.3
1186	-0.286150	11.653798	0.314056	0.018000	2.5
1187	-0.098453	11.663624	0.313961	0.007256	2.2
1188	-0.162791	11.673450	0.313867	0.015234	2.4
1189	-0.148558	11.683276	0.313773	0.010569	2.2
1190	-0.180194	11.693103	0.313678	0.030822	2.3
1191	-0.246283	11.702929	0.313584	0.016532	3.4
1192	-0.268830	11.712755	0.313490	0.048269	2.4
1193	-0.178221	11.722581	0.313396	0.039133	2.9
1194	-0.128782	11.732407	0.313302	0.023416	2.2
1195	-0.204033	11.742233	0.313208	0.007631	2.3
1196	-0.206592	11.752059	0.313114	0.017859	2.2
1197	-0.144098	11.761885	0.313020	0.015360	2.2
1198	-0.186407	11.771712	0.312926	0.028467	2.7
1199	-0.153924	11.781538	0.312832	0.033209	2.4
1200	-0.196456	11.791364	0.312738	0.046434	2.3
1201	-0.214128	11.801190	0.312645	0.043719	2.2
1202	-0.126890	11.811016	0.312551	0.038558	2.2
1203	-0.166423	11.820842	0.312457	0.035172	2.4
1204	-0.155587	11.830668	0.312364	0.056651	2.3
1205	-0.240998	11.840495	0.312270	0.017900	2.5
1206	-0.205357	11.850321	0.312177	0.028476	2.9
1207	-0.254964	11.860147	0.312084	0.022525	2.2
1208	-0.138167	11.869973	0.311990	0.009184	2.6
1209	-0.244216	11.879799	0.311897	0.027835	2.2
1210	-0.154412	11.889625	0.311804	0.013951	2.4
1211	-0.175582	11.899451	0.311711	0.016209	2.5
1212	-0.231649	11.909278	0.311618	0.041109	2.2
1213	-0.134243	11.919104	0.311525	0.067839	2.9
1214	-0.229113	11.928930	0.311432	0.034458	2.4
1215	-0.247251	11.938756	0.311339	0.025946	2.5
1216	-0.233438	11.948582	0.311246	0.028274	2.3
1217	-0.238961	11.958408	0.311153	0.023626	2.2
1218	-0.096967	11.968234	0.311060	0.014887	2.6
1219	-0.185505	11.978060	0.310968	0.016368	2.3
1220	-0.117128	11.987887	0.310875	0.026326	2.5
1221	-0.275326	11.997713	0.310783	0.027761	2.2
1222	-0.190751	12.007539	0.310690	0.008550	2.3
1223	-0.153603	12.017365	0.310598	0.020471	3.1
1224	-0.209107	12.027191	0.310505	0.019482	2.3
1225	-0.241258	12.037017	0.310413	0.057290	2.3
1226	-0.316877	12.046843	0.310321	0.041568	2.1
1227	-0.082851	12.056670	0.310228	0.035550	2.2
1228	-0.209291	12.066496	0.310136	0.022780	2.6
1229	-0.169075	12.076322	0.310044	0.013311	2.3
1230	-0.135407	12.086148	0.309952	0.011842	2.6
1231	-0.119924	12.095974	0.309860	0.037258	2.6
1232	-0.113872	12.105800	0.309768	0.031837	2.3
1233	-0.312187	12.115626	0.309676	0.028172	2.7
1234	-0.222004	12.125453	0.309584	0.020603	2.3
1235	-0.231949	12.135279	0.309492	0.023615	2.6
1236	-0.106699	12.145105	0.309401	0.020562	2.2
1237	-0.292172	12.154931	0.309309	0.063477	2.6
1238	-0.173988	12.164757	0.309217	0.023091	2.7
1239	-0.089983	12.174583	0.309126	0.023593	2.2
1240	-0.176859	12.184409	0.309034	0.012725	2.8
1241	-0.205013	12.194235	0.308943	0.013410	2.5
1242	-0.149434	12.204062	0.308851	0.027962	2.4
1243	-0.103113	12.213888	0.308760	0.016074	2.2
1244	-0.186715	12.223714	0.308669	0.048714	2.2
1245	-0.108229	12.233540	0.308577	0.010804	2.3
1246	-0.174314	12.243366	0.308486	0.042259	2.2
1247	-0.233482	12.253192	0.308395	0.025574	2.5
1248	-0.221740	12.263018	0.308304	0.060548	2.5
1249	-0.235314	12.272845	0.308213	0.064327	2.2
1250	-0.107216	12.282671	0.308122	0.021220	2.6
1251	-0.152523	12.292497	0.308031	0.035297	2.1
1252	-0.144621	12.302323	0.307940	0.033248	2.5
1253	-0.126564	12.312149	0.307849	0.023698	2.7
1254	-0.103163	12.321975	0.307758	0.023254	2.4
1255	-0.189849	12.331801	0.307668	0.017802	2.8
1256	-0.204130	12.341628	0.307577	0.024007	2.2
1257	-0.192359	12.351454	0.307486	0.023606	2.5
1258	-0.219297	12.361280	0.307396	0.034631	2.4
1259	-0.112171	12.371106	0.307305	0.011539	2.4
1260	-0.201897	12.380932	0.307215	0.016128	2.2
1261	-0.270528	12.390758	0.307124	0.046466	2.1
1262	-0.192055	12.400584	0.307034	0.020135	2.5
1263	-0.177870	12.410410	0.306944	0.039637	2.4
1264	-0.158535	12.420237	0.306853	0.023538	2.3
1265	-0.179459	12.430063	0.306763	0.023042	2.4
1266	-0.276710	12.439889	0.306673	0.019781	2.2
1267	-0.273928	12.449715	0.306583	0.017489	2.6
1268	-0.178653	12.459541	0.306493	0.031019	2.2
1269	-0.248006	12.469367	0.306403	0.020383	2.2
1270	-0.104915	12.479193	0.306313	0.014516	2.5
1271	-0.130720	12.489020	0.306223	0.031385	2.2
1272	-0.283186	12.498846	0.306133	0.012435	2.4
1273	-0.321726	12.508672	0.306044	0.040132	2.7
1274	-0.237549	12.518498	0.305954	0.024178	2.3
1275	-0.207645	12.528324	0.305864	0.024521	2.9
1276	-0.224898	12.538150	0.305775	0.020857	2.2
1277	-0.131135	12.547976	0.305685	0.029758	2.5
1278	-0.128939	12.557803	0.305596	0.020672	2.2
1279	-0.237641	12.567629	0.305506	0.056364	2.6
1280	-0.267726	12.577455	0.305417	0.038389	3.1
1281	-0.224158	12.587281	0.305327	0.013433	2.2
1282	-0.261183	12.597107	0.305238	0.028197	2.5
1283	-0.162814	12.606933	0.305149	0.035794	2.1
1284	-0.130304	12.616759	0.305060	0.024975	2.3
1285	-0.180589	12.626586	0.304970	0.024742	2.2
1286	-0.289783	12.636412	0.304881	0.028949	2.2
1287	-0.270478	12.646238	0.304792	0.021231	2.5
1288	-0.233698	12.656064	0.304703	0.075528	2.3
1289	-0.170980	12.665890	0.304614	0.026103	2.4
1290	-0.246021	12.675716	0.304525	0.019452	2.5
1291	-0.270766	12.685542	0.304437	0.016403	2.3
1292	-0.165400	12.695368	0.304348	0.038161	2.8
1293	-0.232829	12.705195	0.304259	0.021286	2.2
1294	-0.254146	12.715021	0.304170	0.019380	2.7
1295	-0.153071	12.724847	0.304082	0.012253	2.7
1296	-0.160272	12.734673	0.303993	0.039338	2.2
1297	-0.236050	12.744499	0.303905	0.022644	2.5
1298	-0.141521	12.754325	0.303816	0.019773	2.2
1299	-0.121073	12.764151	0.303728	0.024898	2.5
1300	-0.135461	12.773978	0.303640	0.011761	2.2
1301	-0.121629	12.783804	0.303551	0.023386	2.2
1302	-0.093602	12.793630	0.303463	0.043245	2.5
1303	-0.116676	12.803456	0.303375	0.009902	2.1
1304	-0.196192	12.813282	0.303287	0.036036	2.4
1305	-0.197391	12.823108	0.303198	0.030603	3.0
1306	-0.142913	12.832934	0.303110	0.015095	2.6
1307	-0.100163	12.842761	0.303022	0.013018	2.4
1308	-0.213181	12.852587	0.302934	0.022088	2.2
1309	-0.121898	12.862413	0.302847	0.011138	2.5
1310	-0.149023	12.872239	0.302759	0.016738	2.2
1311	-0.176896	12.882065	0.302671	0.015015	2.7
1312	-0.283084	12.891891	0.302583	0.016496	3.2
1313	-0.140145	12.901717	0.302495	0.015712	2.5
1314	-0.239090	12.911543	0.302408	0.036834	2.9
1315	-0.164637	12.921370	0.302320	0.029307	2.2
1316	-0.189814	12.931196	0.302233	0.019999	2.3
1317	-0.182952	12.941022	0.302145	0.029842	2.3
1318	-0.223789	12.950848	0.302058	0.032264	2.3
1319	-0.210216	12.960674	0.301970	0.017981	2.7
1320	-0.209902	12.970500	0.301883	0.029683	2.4
1321	-0.268192	12.980326	0.301796	0.014158	2.4
1322	-0.178593	12.990153	0.301708	0.012882	2.1
1323	-0.196687	12.999979	0.301621	0.016568	2.2
1324	-0.244374	13.009805	0.301534	0.021623	2.6
1325	-0.175673	13.019631	0.301447	0.032407	2.3
1326	-0.207063	13.029457	0.301360	0.030706	2.4
1327	-0.212454	13.039283	0.301273	0.016898	2.2
1328	-0.122141	13.049109	0.301186	0.019030	2.2
1329	-0.244962	13.058936	0.301099	0.017965	2.9
1330	-0.246176	13.068762	0.301012	0.048465	2.4
1331	-0.229168	13.078588	0.300925	0.049731	2.4
1332	-0.150550	13.088414	0.300839	0.012201	2.2
1333	-0.185495	13.098240	0.300752	0.059866	2.3
1334	-0.240475	13.108066	0.300665	0.023110	2.9
1335	-0.228141	13.117892	0.300579	0.028222	2.4
1336	-0.148693	13.127718	0.300492	0.013522	2.7
1337	-0.144873	13.137545	0.300406	0.011064	2.4
1338	-0.254585	13.147371	0.300319	0.015191	2.3
1339	-0.170140	13.157197	0.300233	0.022933	2.2
1340	-0.276689	13.167023	0.300147	0.043572	2.2
1341	-0.234339	13.176849	0.300060	0.023939	2.5
1342	-0.232521	13.186675	0.299974	0.012603	2.2
1343	-0.254557	13.196501	0.299888	0.037100	2.2
1344	-0.203561	13.206328	0.299802	0.020186	3.5
1345	-0.263763	13.216154	0.299716	0.021426	2.7
1346	-0.225523	13.225980	0.299630	0.026411	2.5
1347	-0.082666	13.235806	0.299544	0.021562	2.2
1348	-0.175141	13.245632	0.299458	0.023930	2.4
1349	-0.292996	13.255458	0.299372	0.023090	2.2
1350	-0.218890	13.265284	0.299286	0.027951	2.2
1351	-0.187949	13.275111	0.299200	0.061953	2.6
1352	-0.128869	13.284937	0.299114	0.014521	2.2
1353	-0.236368	13.294763	0.299029	0.008486	2.5
1354	-0.241878	13.304589	0.298943	0.014732	2.6
1355	-0.165419	13.314415	0.298857	0.011040	2.4
1356	-0.156854	13.324241	0.298772	0.013049	2.9
1357	-0.201664	13.334067	0.298686	0.031316	2.2
1358	-0.179420	13.343893	0.298601	0.021434	2.4
1359	-0.123456	13.353720	0.298515	0.018883	2.2
1360	-0.204218	13.363546	0.298430	0.029824	2.3
1361	-0.233731	13.373372	0.298345	0.019908	2.8
1362	-0.207054	13.383198	0.298259	0.046478	2.5
1363	-0.114904	13.393024	0.298174	0.017258	2.6
1364	-0.137911	13.402850	0.298089	0.022384	2.2
1365	-0.204631	13.412676	0.298004	0.045817	2.2
1366	-0.226272	13.422503	0.297919	0.019868	2.7
1367	-0.101895	13.432329	0.297834	0.016871	2.3
1368	-0.245833	13.442155	0.297749	0.042159	2.9
1369	-0.212679	13.451981	0.297664	0.030398	2.6
1370	-0.227999	13.461807	0.297579	0.030109	2.3
1371	-0.076330	13.471633	0.297494	0.028644	2.2
1372	-0.207739	13.481459	0.297410	0.033312	2.2
1373	-0.219518	13.491286	0.297325	0.039673	2.6
1374	-0.150257	13.501112	0.297240	0.022951	2.6
1375	-0.122015	13.510938	0.297155	0.044329	2.6
1376	-0.228004	13.520764	0.297071	0.026444	2.7
1377	-0.123470	13.530590	0.296986	0.029696	2.2
1378	-0.239545	13.540416	0.296902	0.045508	2.3
1379	-0.163118	13.550242	0.296817	0.027963	2.5
1380	-0.253580	13.560068	0.296733	0.018200	2.5
1381	-0.199656	13.569895	0.296649	0.029195	2.6
1382	-0.254011	13.579721	0.296564	0.062094	2.2
1383	-0.219475	13.589547	0.296480	0.026864	2.2
1384	-0.229062	13.599373	0.296396	0.026279	2.4
1385	-0.251250	13.609199	0.296312	0.042322	2.5
1386	-0.221681	13.619025	0.296228	0.030762	2.5
1387	-0.295511	13.628851	0.296144	0.045206	2.3
1388	-0.186450	13.638678	0.296060	0.013309	2.5
1389	-0.210002	13.648504	0.295976	0.030365	2.3
1390	-0.166603	13.658330	0.295892	0.023009	2.4
1391	-0.181581	13.668156	0.295808	0.009771	2.2
1392	-0.122161	13.677982	0.295724	0.012350	2.3
1393	-0.104480	13.687808	0.295640	0.019129	2.9
1394	-0.205716	13.697634	0.295557	0.021705	2.2
1395	-0.112611	13.707461	0.295473	0.023161	2.4
1396	-0.201818	13.717287	0.295389	0.037420	2.5
1397	-0.099238	13.727113	0.295306	0.009856	2.2
1398	-0.286328	13.736939	0.295222	0.017814	2.5
1399	-0.088212	13.746765	0.295139	0.025708	2.3
1400	-0.121405	13.756591	0.295055	0.012621	2.7
1401	-0.124930	13.766417	0.294972	0.011161	2.3
1402	-0.228123	13.776243	0.294888	0.019968	2.2
1403	-0.257691	13.786070	0.294805	0.019508	2.5
1404	-0.127906	13.795896	0.294722	0.038850	2.2
1405	-0.231945	13.805722	0.294639	0.020463	2.4
1406	-0.134133	13.815548	0.294556	0.015684	2.2
1407	-0.127846	13.825374	0.294472	0.021317	2.4
1408	-0.134394	13.835200	0.294389	0.019863	2.6
1409	-0.248985	13.845026	0.294306	0.039275	2.2
1410	-0.131054	13.854853	0.294223	0.013703	2.4
1411	-0.181435	13.864679	0.294140	0.015897	2.4
1412	-0.174399	13.874505	0.294058	0.029831	2.2
1413	-0.154370	13.884331	0.293975	0.024406	2.4
1414	-0.118968	13.894157	0.293892	0.006141	2.1
1415	-0.236991	13.903983	0.293809	0.027482	2.5
1416	-0.126743	13.913809	0.293727	0.010200	2.5
1417	-0.136244	13.923636	0.293644	0.005285	2.3
1418	-0.276400	13.933462	0.293561	0.022442	2.9
1419	-0.172853	13.943288	0.293479	0.011498	2.2
1420	-0.173970	13.953114	0.293396	0.011288	2.4
1421	-0.149485	13.962940	0.293314	0.015552	2.2
1422	-0.215430	13.972766	0.293231	0.031454	2.2
1423	-0.155888	13.982592	0.293149	0.017446	2.6
1424	-0.275017	13.992418	0.293067	0.036410	2.1
1425	-0.172558	14.002245	0.292984	0.018200	2.3
1426	-0.221332	14.012071	0.292902	0.028780	2.4
1427	-0.172766	14.021897	0.292820	0.027121	2.2
1428	-0.203608	14.031723	0.292738	0.029435	2.4
1429	-0.192542	14.041549	0.292656	0.011729	2.2
1430	-0.128908	14.051375	0.292574	0.045044	2.2
1431	-0.126710	14.061201	0.292492	0.024651	2.3
1432	-0.157327	14.071028	0.292410	0.014331	2.2
1433	-0.118872	14.080854	0.292328	0.016267	2.3
1434	-0.108399	14.090680	0.292246	0.023711	2.2
1435	-0.227018	14.100506	0.292164	0.028738	2.3
1436	-0.133976	14.110332	0.292083	0.029522	3.4
1437	-0.108466	14.120158	0.292001	0.029458	2.5
1438	-0.116274	14.129984	0.291919	0.013540	3.3
1439	-0.215132	14.139811	0.291837	0.036016	2.3
1440	-0.197706	14.149637	0.291756	0.016972	2.4
1441	-0.217260	14.159463	0.291674	0.030992	2.3
1442	-0.169578	14.169289	0.291593	0.015325	2.8
1443	-0.253060	14.179115	0.291511	0.018601	2.9
1444	-0.224860	14.188941	0.291430	0.032247	2.2
1445	-0.142127	14.198767	0.291349	0.016964	2.4
1446	-0.168468	14.208593	0.291267	0.048856	2.2
1447	-0.134317	14.218420	0.291186	0.016706	2.3
1448	-0.130782	14.228246	0.291105	0.017914	2.2
1449	-0.213136	14.238072	0.291024	0.040421	2.2
1450	-0.217257	14.247898	0.290943	0.039781	2.6
1451	-0.191658	14.257724	0.290861	0.026089	2.7
1452	-0.132983	14.267550	0.290780	0.016326	2.5
1453	-0.162722	14.277376	0.290699	0.009079	2.2
1454	-0.233028	14.287203	0.290619	0.040552	2.2
1455	-0.245025	14.297029	0.290538	0.038941	2.4
1456	-0.198165	14.306855	0.290457	0.023237	2.2
1457	-0.230702	14.316681	0.290376	0.013662	2.3
1458	-0.203724	14.326507	0.290295	0.015128	2.6
1459	-0.245526	14.336333	0.290214	0.025427	2.2
1460	-0.200355	14.346159	0.290134	0.032493	2.6
1461	-0.280518	14.355986	0.290053	0.028288	2.2
1462	-0.282450	14.365812	0.289973	0.032614	2.2
1463	-0.141593	14.375638	0.289892	0.011305	2.5
1464	-0.217187	14.385464	0.289811	0.030876	2.2
1465	-0.276571	14.395290	0.289731	0.031959	2.4
1466	-0.255595	14.405116	0.289651	0.049382	2.2
1467	-0.127991	14.414942	0.289570	0.051613	2.2
1468	-0.229162	14.424768	0.289490	0.034873	3.3
1469	-0.140769	14.434595	0.289410	0.037840	2.5
1470	-0.207142	14.444421	0.289329	0.021216	2.6
1471	-0.271563	14.454247	0.289249	0.047565	2.2
1472	-0.164208	14.464073	0.289169	0.024197	2.4
1473	-0.204059	14.473899	0.289089	0.017998	2.2
1474	-0.099604	14.483725	0.289009	0.018747	2.2
1475	-0.156514	14.493551	0.288929	0.029248	2.6
1476	-0.211771	14.503378	0.288849	0.033850	2.6
1477	-0.074179	14.513204	0.288769	0.018176	2.6
1478	-0.192681	14.523030	0.288689	0.020428	2.9
1479	-0.195071	14.532856	0.288609	0.018116	2.4
1480	-0.137205	14.542682	0.288530	0.028073	2.5
1481	-0.280074	14.552508	0.288450	0.027837	2.2
1482	-0.136135	14.562334	0.288370	0.032185	2.5
1483	-0.228847	14.572161	0.288290	0.039256	2.3
1484	-0.242059	14.581987	0.288211	0.025997	2.5
1485	-0.224900	14.591813	0.288131	0.051576	2.5
1486	-0.248686	14.601639	0.288052	0.027592	2.2
1487	-0.128717	14.611465	0.287972	0.017917	2.4
1488	-0.124342	14.621291	0.287893	0.014301	2.1
1489	-0.217048	14.631117	0.287813	0.012641	2.2
1490	-0.138136	14.640944	0.287734	0.022804	2.3
1491	-0.220546	14.650770	0.287655	0.022965	2.2
1492	-0.140634	14.660596	0.287576	0.009623	2.5
1493	-0.190868	14.670422	0.287496	0.021861	2.6
1494	-0.223646	14.680248	0.287417	0.012983	2.2
1495	-0.109882	14.690074	0.287338	0.018460	2.5
1496	-0.186595	14.699900	0.287259	0.023616	2.2
1497	-0.259749	14.709726	0.287180	0.022241	2.6
1498	-0.151064	14.719553	0.287101	0.014812	2.5
1499	-0.250479	14.729379	0.287022	0.041039	2.4
