parameter_file,fusion_method,target,atlas,dice,hd,hd95,recall,fpr,fnr,NrOfAtlases
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.8850394208234584,19.744585037231445,4.306214904785156,0.8507421448374163,0.005709821651958943,0.14925785341450615,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9057066030927681,13.713988304138184,3.580704689025879,0.9276827136959509,0.008380316252065033,0.0723172843171468,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9063946090228093,9.251542091369629,3.246033191680908,0.9060359207138362,0.006803488570503723,0.09396407739271917,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9132475097683059,8.0593843460083,3.0394766330718994,0.91732354795742,0.0066197862421491106,0.08267645013072061,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9132475097683059,8.0593843460083,3.0394766330718994,0.91732354795742,0.0066197862421491106,0.08267645013072061,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9061850031383528,10.153788566589355,3.0176528692245483,0.9443058863102479,0.009356992695574263,0.055694111635376936,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9057313641106861,10.153788566589355,3.0176525115966797,0.944060210868025,0.009402343051158701,0.055939787076649684,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9058256038341267,10.34347915649414,2.970097541809082,0.9474005413304193,0.009590181965215726,0.052599456600690896,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9153454062166201,8.393901824951172,2.8471434116363525,0.9298557370536327,0.00718625485199989,0.0701442609913446,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p116,fused_atlas,0.9151874448241476,9.577515602111816,2.795478105545044,0.939075402184729,0.007815840513789666,0.06092459582140417,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.8819512148424518,19.744585037231445,3.850750207901001,0.9093675698389039,0.010451170121303786,0.09063242814833931,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.7673467505481069,33.120323181152344,8.00628366470337,0.9727002939061492,0.02606982350570531,0.02729970318467533,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.9057066030927681,13.713988304138184,3.580704689025879,0.9276827136959509,0.008380316252065033,0.0723172843171468,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.9100538584737295,9.251542091369629,3.4179673194885254,0.8802137544705788,0.004254223998879646,0.11978624375874493,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.9003906294156124,9.251542091369629,3.9892537593841553,0.8492584857832479,0.003087685667167206,0.15074151253703108,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.9003906294156124,9.251542091369629,3.9892537593841553,0.8492584857832479,0.003087685667167206,0.15074151253703108,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.8983120632301518,9.251542091369629,3.990103232860565,0.8323676045340134,0.0018024839385432664,0.16763239384925532,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.8983120632301518,9.251542091369629,3.990103232860565,0.8323676045340134,0.0018024839385432664,0.16763239384925532,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.8781100886663756,15.126622200012207,5.261415958404541,0.7942949560825245,0.001358482348400786,0.20570504238427387,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.9004481084386865,12.284709930419922,4.05916690826416,0.8424788126930938,0.0024350160418634623,0.15752118565594833,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p116,fused_atlas,0.8993422195695199,12.284709930419922,4.171876907348633,0.8351995047517553,0.001908646400245215,0.164800493623602,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p107,0.7260299200453753,13.15209674835205,5.75379958152771,0.7542093726195197,0.006663533319551931,0.2457906209978004,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p127,0.6896502879815212,23.578405380249023,8.187906265258789,0.6382509002109213,0.005580174880885061,0.36174909474903566,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p119,0.44774816390932787,22.667207717895508,15.139751148223857,0.30269809164359224,0.003252820140367351,0.6973019062710064,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p125,0.7197966512948468,14.132996559143066,6.195497035980225,0.7988701241927273,0.007642399613295892,0.2011298685830399,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p117,0.6672675377560346,11.024534225463867,6.387136459350586,0.5983009965733329,0.005497963915066207,0.40169899872810355,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p128,0.20610150011129094,47.057090759277344,35.817928314208984,0.12832618817640373,0.011382198884645717,0.8716738103708743,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p108,0.04280160802393851,60.27581787109375,43.24111747741699,0.02758402349992466,0.02128003780913861,0.9724159747888014,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p109,0.6262850163587782,34.29672622680664,16.788588047027588,0.5263380720508007,0.005099354963063005,0.47366192391672984,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p120,0.641924971198882,16.771175384521484,9.685159683227539,0.4891583676124253,0.0015106105703874876,0.5108416292837583,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p102,0.6600757338746267,22.070329666137695,8.148898124694824,0.5906524893917877,0.005637671858607477,0.4093475059311845,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,p116,0.6748400009000296,36.67254638671875,11.894783115386963,0.5399197356104471,0.00226510317205825,0.4600802608349705,
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7260299200453753,13.15209674835205,5.75379958152771,0.7542093726195197,0.006663533319551931,0.2457906209978004,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7207317531288878,13.191346168518066,6.121931076049805,0.8114805088418612,0.007787804551441628,0.18851948374370156,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7399513938624636,17.85503578186035,4.98211669921875,0.7075452286615874,0.005003924309390872,0.2924547659342926,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7395217189264973,12.834065437316895,5.461526393890381,0.8123090388800426,0.0071190555266751904,0.1876909540311274,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7607932962196806,12.834065437316895,4.557232856750488,0.7664270384053384,0.005441287579311561,0.23357295558403485,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7411162387602744,13.868807792663574,5.562489032745361,0.7888923011829019,0.006681343005035465,0.21110769213055025,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7510980122008946,13.868807792663574,5.208319664001465,0.7921523226839228,0.006344316373842533,0.20784767074568872,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7572939161589807,13.923369407653809,5.875163555145264,0.8439997609224202,0.006937608872681175,0.15600023179839398,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7841821822924034,13.31055736541748,4.786871409416198,0.7967953293506589,0.005067705417714487,0.2032046645359002,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.780365491612777,13.48530387878418,4.949463844299316,0.8275484270056936,0.005806491117298966,0.17245156635517014,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p115,fused_atlas,0.7874571672205611,13.139291763305664,4.480343818664551,0.78883083531652,0.004756706123942157,0.21116915873990838,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7260299200453753,13.15209674835205,5.75379958152771,0.7542093726195197,0.006663533319551931,0.2457906209978004,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.6958249457116585,23.578405380249023,8.03101282119751,0.6146548995079542,0.004440047554772538,0.3853450959509879,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7399513938624636,17.85503578186035,4.98211669921875,0.7075452286615874,0.005003924309390872,0.2924547659342926,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7360706179394781,12.834065437316895,5.459150314331055,0.7818281050182592,0.00675782565898289,0.2181718883224439,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7607932962196806,12.834065437316895,4.557232856750488,0.7664270384053384,0.005441287579311561,0.23357295558403485,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7607932962196806,12.834065437316895,4.557232856750488,0.7664270384053384,0.005441287579311561,0.23357295558403485,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7510980122008946,13.868807792663574,5.208319664001465,0.7921523226839228,0.006344316373842533,0.20784767074568872,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7708093220743383,13.31055736541748,5.2765326499938965,0.8056759340583746,0.005797212725022977,0.1943240594828872,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7841821822924034,13.31055736541748,4.786871409416198,0.7967953293506589,0.005067705417714487,0.2032046645359002,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7699168551412094,13.139291763305664,4.501730918884277,0.7708768717290705,0.005137713858901777,0.22912312233325147,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p115,fused_atlas,0.7874571672205611,13.139291763305664,4.480343818664551,0.78883083531652,0.004756706123942157,0.21116915873990838,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.7260299200453753,13.15209674835205,5.75379958152771,0.7542093726195197,0.006663533319551931,0.2457906209978004,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.7207317531288878,13.191346168518066,6.121931076049805,0.8114805088418612,0.007787804551441628,0.18851948374370156,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.6958249457116585,23.578405380249023,8.03101282119751,0.6146548995079542,0.004440047554772538,0.3853450959509879,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.7438905590696744,17.85503578186035,4.882810115814209,0.6946171438684133,0.0044474959948022676,0.3053828509933159,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.6898923729505635,17.85503578186035,5.964116096496582,0.569937915751,0.002840158159121083,0.43006208038577376,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.4540126344696042,22.667207717895508,14.99842357635498,0.30086389409560094,0.0017549094725819857,0.6991361039773532,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.443148785540301,23.578405380249023,15.249567031860343,0.29030248975262024,0.0014993245416148717,0.7096975084102082,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.44639004672879046,23.578405380249023,15.416757106781006,0.2931715790245535,0.0015173660107912614,0.7068284191184845,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.44858784595219947,23.578405380249023,15.415898752212524,0.2939542544379104,0.0012519959052068959,0.706045743722576,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.4495399939694023,23.578405380249023,15.472982406616211,0.29472772131635927,0.0012409887012618257,0.7052722768401867,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p115,fused_atlas,0.43972581855714526,26.404909133911133,15.483371305465699,0.28303656016596934,0.00035186042010072906,0.7169634381321897,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p117,0.5961869513785154,39.48749542236328,20.95565738677977,0.8162338033906075,0.02285573487309835,0.18376619128299074,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p102,0.6565719631098236,31.465646743774414,14.168573570251283,0.9089519506712778,0.020938038923893156,0.09104804390855063,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p125,0.752039229824576,15.314592361450195,6.035306453704834,0.9143997853878564,0.015654233954266926,0.0856002102246393,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p116,0.7904752523656771,11.445326805114746,4.882810592651367,0.8195932736301017,0.010356101019443172,0.18040672307978614,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p107,0.6769815341114178,22.11176300048828,12.136284828186035,0.7703085144473562,0.0172262998948146,0.2296914816434009,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p127,0.5838560400395306,33.63983917236328,16.955504798889134,0.7487460523599753,0.02253442501617582,0.2512539428448277,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p115,0.6857765252489472,30.06351089477539,12.932637214660645,0.8625070777530297,0.018633351867160836,0.13749291760319438,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p108,0.6806313155804278,19.283933639526367,10.216368675231934,0.6833602563705716,0.01413227439689254,0.31663974054050126,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p128,0.6723698203486826,29.06296157836914,17.63302230834961,0.6268119764686243,0.012151431383039622,0.373188020882285,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p120,0.6884328226943384,21.875560760498047,11.6779305934906,0.7254701619127989,0.01507942322246453,0.2745298346931252,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,p119,0.7299365108221435,26.016923904418945,11.562459945678711,0.7921282801792968,0.014096486842611151,0.20787171623417278,
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.5961869513785154,39.48749542236328,20.95565738677977,0.8162338033906075,0.02285573487309835,0.18376619128299074,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.5177410812339396,44.70840835571289,27.228618812561034,0.963658502092735,0.02759128834934125,0.03634148956440695,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.6843338285974863,30.138927459716797,16.092076301574707,0.938764274057959,0.019888731265535434,0.061235720599076095,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.6824325107080638,30.65860939025879,16.418440341949463,0.9501227602812792,0.020135182905721898,0.04987723425032546,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.721240825614064,30.03988265991211,14.200821876525879,0.9085152897783171,0.01738551846628944,0.0914847055659728,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.680651128347232,34.65032958984375,20.321836471557617,0.9321187592205368,0.019992256936009322,0.0678812354508476,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.7077557003855176,34.65032958984375,18.48302326202389,0.9221948773514033,0.018384301672495475,0.07780511772733702,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.7009864681846618,34.65032958984375,19.66617660522462,0.9330443725747591,0.01892245139221963,0.06695562233200933,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.7336898421529996,31.990467071533203,17.415755462646477,0.915473976694054,0.016780743957525417,0.08452601872309976,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.7243176960375066,32.10695266723633,18.480712890625,0.9239277640642471,0.017476679415351887,0.07607223118242681,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p109,fused_atlas,0.7501435922156197,29.938600540161133,16.806600189208982,0.9094361988464023,0.015669867828426894,0.09056379678781512,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.5961869513785154,39.48749542236328,20.95565738677977,0.8162338033906075,0.02285573487309835,0.18376619128299074,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.7099721782758683,26.644771575927734,12.633506202697754,0.8139965178522746,0.016101573130567048,0.1860034781853993,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.6843338285974863,30.138927459716797,16.092076301574707,0.938764274057959,0.019888731265535434,0.061235720599076095,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.7648472204888416,15.752033233642578,6.607310771942139,0.9132461616096581,0.014832583820391546,0.08675383413686896,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.721240825614064,30.03988265991211,14.200821876525879,0.9085152897783171,0.01738551846628944,0.0914847055659728,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.7024356487114214,32.10695266723633,16.265334510803218,0.9164702123804277,0.01858977853011964,0.08352978268777911,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.7077557003855176,34.65032958984375,18.48302326202389,0.9221948773514033,0.018384301672495475,0.07780511772733702,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.7096133684409305,34.65032958984375,18.48967170715332,0.9294683402678707,0.018395605794523807,0.07053165476895608,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.7336898421529996,31.990467071533203,17.415755462646477,0.915473976694054,0.016780743957525417,0.08452601872309976,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.723680231711634,30.03988265991211,16.005426597595196,0.8997867859983655,0.017082778836029457,0.10021320944586742,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p109,fused_atlas,0.7501435922156197,29.938600540161133,16.806600189208982,0.9094361988464023,0.015669867828426894,0.09056379678781512,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.5961869513785154,39.48749542236328,20.95565738677977,0.8162338033906075,0.02285573487309835,0.18376619128299074,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.5177410812339396,44.70840835571289,27.228618812561034,0.963658502092735,0.02759128834934125,0.03634148956440695,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.6843338285974863,30.138927459716797,16.092076301574707,0.938764274057959,0.019888731265535434,0.061235720599076095,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.779092738260513,15.752033233642578,6.513048720359794,0.891535955031923,0.013394849153651982,0.10846404101919142,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.7841288522378865,15.752033233642578,6.324115681648254,0.8547529641230971,0.01202171029194395,0.14524703226055422,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.7707318005365194,15.752033233642578,6.229148197174072,0.8140708971611019,0.011721507238751974,0.1859290994299196,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.7659906677734863,15.752033233642578,6.8494696617126465,0.7841779013729328,0.011011819941687356,0.21582209541719627,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.7596002045451339,15.752033233642578,6.550887632369995,0.7435737115330524,0.009836677991199593,0.2564262855319002,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.7634455697220329,15.752033233642578,6.478631997108454,0.7314601105866727,0.008886629067826113,0.2685398866057424,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.7439151843885745,15.752033233642578,6.607308626174927,0.7076677119997685,0.009522889233278839,0.29233228523450006,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p109,fused_atlas,0.7574887840208655,21.23969078063965,7.9714223623275755,0.7481068168019234,0.010233931514229484,0.25189318020963003,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p117,0.6702708071519907,27.95872688293457,10.56313705444336,0.9013306279811963,0.035715685526261746,0.09866936904665569,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p116,0.8893899174211304,11.425268173217773,4.0,0.8584581978412003,0.006150650015307652,0.14154180052192947,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p127,0.0,37.698448181152344,33.864322662353516,0.0,0.0746946788477961,0.9999999933721286,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p107,0.8293935515799741,26.364246368408203,6.582725524902344,0.8167888265239927,0.01248673977138585,0.1832111717702416,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p102,0.8721193970272173,14.931218147277832,4.415564060211182,0.895131625541026,0.011787345843049855,0.1048683726068957,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p115,0.0012573417681116272,48.945587158203125,34.451808547973634,0.0036383236454123127,0.0743239936454731,0.9963616679325422,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p119,0.8807501872507755,12.653084754943848,4.8034868240356445,0.8067680991696956,0.002435821954634678,0.19323189936661483,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p128,0.8208342011802844,24.418928146362305,9.082552909851074,0.7564843304187141,0.008249593995990899,0.24351566809788144,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p109,0.8066503331300114,22.572919845581055,10.213324451446516,0.7125523155316053,0.005718500911715113,0.28744768311959695,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p125,0.7897133781594238,14.317041397094727,7.808664321899414,0.8110082474519678,0.01814262491895548,0.18899175069391766,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,p120,0.8940608315250568,7.975249767303467,3.452667236328125,0.8817353653153557,0.0073873177633002,0.11826463297391195,
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.6702708071519907,27.95872688293457,10.56313705444336,0.9013306279811963,0.035715685526261746,0.09866936904665569,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.6770747023914332,27.95872688293457,10.670044898986816,0.9539601998363848,0.03626883874461833,0.04603979696551878,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.6713518068123766,27.95872688293457,10.571903228759766,0.9315827414635904,0.03630545024772458,0.06841725541333224,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.6756335466911527,33.2998046875,10.887622833251953,0.9680024647354298,0.036676521117740675,0.031997531982772096,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.8339005287532842,26.364246368408203,5.96196842193601,0.9371399077353908,0.01936311022867107,0.06286009006977362,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.6740633829559929,33.2998046875,10.831796646118164,0.9673456329769737,0.036799461223016375,0.032654363732914075,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.83570707335329,26.364246368408203,5.962409019470215,0.9436163268632237,0.019446621321665566,0.056383670923221364,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.8282051071154076,29.18439292907715,6.120267391204834,0.9448666007989696,0.02041583018849349,0.05513339694617803,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.8833154027222972,25.10110855102539,4.061675548553467,0.9201008512663783,0.011833463372794315,0.07989914682785779,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.8592845709260376,25.700668334960938,5.343250274658203,0.9224141739155415,0.015315833139904655,0.07758582406672675,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p108,fused_atlas,0.8827747340585975,17.07408332824707,3.9901039600372314,0.9074526760398776,0.011065177924103286,0.09254732210252573,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.6702708071519907,27.95872688293457,10.56313705444336,0.9013306279811963,0.035715685526261746,0.09866936904665569,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8800777304360262,9.37625503540039,4.222354412078857,0.8341355571368589,0.005473881258611858,0.16586444128757613,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.6713518068123766,27.95872688293457,10.571903228759766,0.9315827414635904,0.03630545024772458,0.06841725541333224,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8567681219507418,26.364246368408203,5.815624237060547,0.8889319673766723,0.013609058858476592,0.11106803073200304,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8339005287532842,26.364246368408203,5.96196842193601,0.9371399077353908,0.01936311022867107,0.06286009006977362,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8334870583958367,26.364246368408203,5.944093704223633,0.9360961825295016,0.019364456808133795,0.06390381527810741,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.83570707335329,26.364246368408203,5.962409019470215,0.9436163268632237,0.019446621321665566,0.056383670923221364,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8868126957424597,25.10110855102539,3.936645984649658,0.9111655891959942,0.01072560420252083,0.08883440894814652,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8833154027222972,25.10110855102539,4.061675548553467,0.9201008512663783,0.011833463372794315,0.07989914682785779,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8813344605537947,17.07408332824707,4.049415588378906,0.8914431105410422,0.0101412629196121,0.10855688765936411,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p108,fused_atlas,0.8827747340585975,17.07408332824707,3.9901039600372314,0.9074526760398776,0.011065177924103286,0.09254732210252573,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.6702708071519907,27.95872688293457,10.56313705444336,0.9013306279811963,0.035715685526261746,0.09866936904665569,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.6770747023914332,27.95872688293457,10.670044898986816,0.9539601998363848,0.03626883874461833,0.04603979696551878,2.0
